source_name,source_id,target_name,target_id,number_of_potential_synapses_mean,number_of_potential_synapses_stdev
"CA1 Radiatum (i)0300",4028,"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,0.010533891349452847,0.00000005066919380869
"CA1 Radiatum (i)0300",4028,"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,0.01802011872829435,0.00000008667878355771
"CA1 Radiatum (i)0300",4028,"CA1 Radial Trilaminar (i)2333",4013,0.008642789961021224,0.00000004157278493342
"CA1 R-Receiving Apical-Targeting (i)1300",4061,"CA1 Pyramidal (e)2223p",4000,0.0670537080571866,0.01040965292441756
"CA1 R-Receiving Apical-Targeting (i)1300",4061,Cajal-Retzius,4094,0.004163859353430884,0.00006760107199974721
"CA1 R-Receiving Apical-Targeting (i)1300",4061,"CA1 Radiatum Giant (e)2201",4054,0.0568352157663859,0.014335679459596235
"CA1 R-Receiving Apical-Targeting (i)1300",4061,"CA1 Axo-Axonic (i)2232",4036,0.04554816600893253,0.014352898829310975
"CA1 R-Receiving Apical-Targeting (i)1300",4061,"CA1 Basket (i)2232",4078,0.06362516697865134,0.011216466928009117
"CA1 R-Receiving Apical-Targeting (i)1300",4061,"CA1 Basket CCK+ (i)2232",4079,0.04033934686857894,0.004265386387894882
"CA1 R-Receiving Apical-Targeting (i)1300",4061,"CA1 Bistratified (i)0333",4080,0.020724390023876074,0.0004202003896996415
"CA1 R-Receiving Apical-Targeting (i)1300",4061,"CA1 Interneuron Specific LMO-O (i)2003",4022,0.00786598176028213,0.004169737161380826
"CA1 R-Receiving Apical-Targeting (i)1300",4061,"CA1 Interneuron Specific LM-R (i)2100",4021,0.004309779887149392,0.0000646394116826512
"CA1 R-Receiving Apical-Targeting (i)1300",4061,"CA1 Interneuron Specific LMR-R (i)2300",4056,0.018145030640187146,N/A
"CA1 R-Receiving Apical-Targeting (i)1300",4061,"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,0.01639736427813682,0.0009650783130085036
"CA1 R-Receiving Apical-Targeting (i)1300",4061,"CA1 Interneuron Specific R-O (i)0221",4091,0.00989616470037048,0.004324498183801258
"CA1 R-Receiving Apical-Targeting (i)1300",4061,"CA1 Interneuron Specific RO-O (i)0203",4093,0.01659820808134507,0.008460214561008714
"CA1 R-Receiving Apical-Targeting (i)1300",4061,"CA1 Ivy (i)0333",4081,0.009469750500525986,0.0017297607072678794
"CA1 R-Receiving Apical-Targeting (i)1300",4061,"CA1 LMR (i)3300",4005,0.0202229455170631,N/A
"CA1 R-Receiving Apical-Targeting (i)1300",4061,"CA1 LMR Projecting (i)3300p",4004,0.02490705341381448,0.00573105906683389
"CA1 R-Receiving Apical-Targeting (i)1300",4061,"CA1 Neurogliaform (i)3000",4012,0.02570566020651306,0.0027259497642401543
"CA1 R-Receiving Apical-Targeting (i)1300",4061,"CA1 Neurogliaform Projecting (i)3000p",4011,0.008263713936675637,0.0012269500546991678
"CA1 R-Receiving Apical-Targeting (i)1300",4061,"CA1 Oriens/Alveus (i)2233",4055,0.033248026208681926,0.01036365696256598
"CA1 R-Receiving Apical-Targeting (i)1300",4061,"CA1 OR-LM (i)1202",4066,0.08990159866021961,0.0005416630181021327
"CA1 R-Receiving Apical-Targeting (i)1300",4061,"CA1 Perforant Path-Associated (i)3200p",4006,0.04373995658985505,N/A
"CA1 R-Receiving Apical-Targeting (i)1300",4061,"CA1 Perforant Path-Associated QuadD (i)3222",4076,0.11478781553552586,0.08973636699489819
"CA1 R-Receiving Apical-Targeting (i)1300",4061,"CA1 Quadrilaminar (i)3333",4003,0.033728706157438254,N/A
"CA1 R-Receiving Apical-Targeting (i)1300",4061,"CA1 Radiatum (i)0300",4028,0.03365291203958125,0.012808752375612178
"CA1 R-Receiving Apical-Targeting (i)1300",4061,"CA1 R-Receiving Apical-Targeting (i)1300",4061,0.08401902387041436,N/A
"CA1 R-Receiving Apical-Targeting (i)1300",4061,"CA1 Schaffer Collateral-Assoc (i)2311",4015,0.044945025230955456,0.018539762566893176
"CA1 R-Receiving Apical-Targeting (i)1300",4061,"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,0.01370143256967915,N/A
"CA1 R-Receiving Apical-Targeting (i)1300",4061,"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,0.02343876858632703,N/A
"CA1 R-Receiving Apical-Targeting (i)1300",4061,"CA1 Radial Trilaminar (i)2333",4013,0.014584780339074784,N/A
"CA1 Schaffer Collateral-Assoc (i)2311",4015,"CA1 Pyramidal (e)2223p",4000,0.028096099741374943,0.01986366181439252
"CA1 Schaffer Collateral-Assoc (i)2311",4015,"CA1 Radiatum Giant (e)2201",4054,0.019049135983534936,0.017127849555665577
"CA1 Schaffer Collateral-Assoc (i)2311",4015,"CA1 Axo-Axonic (i)2232",4036,0.017689403372961758,0.012135211390558228
"CA1 Schaffer Collateral-Assoc (i)2311",4015,"CA1 Horizontal Axo-Axonic (i)0012",4038,0.0009980022933666305,0.0007293365717036637
"CA1 Schaffer Collateral-Assoc (i)2311",4015,"CA1 Back-Projection (i)1133p",4023,0.003745076069157675,0.0020590657825800274
"CA1 Schaffer Collateral-Assoc (i)2311",4015,"CA1 Basket (i)2232",4078,0.026640814678666684,0.01985376886039169
"CA1 Schaffer Collateral-Assoc (i)2311",4015,"CA1 Basket CCK+ (i)2232",4079,0.015815664237575904,0.010149893981877775
"CA1 Schaffer Collateral-Assoc (i)2311",4015,"CA1 Horizontal Basket (i)0012",4039,0.002988592005542208,0.0023890291165267856
"CA1 Schaffer Collateral-Assoc (i)2311",4015,"CA1 Bistratified (i)0333",4080,0.011483807677682985,0.007253173399429076
"CA1 Schaffer Collateral-Assoc (i)2311",4015,"CA1 Interneuron Specific LMO-O (i)2003",4022,0.000871963266551073,0.0008227062047225963
"CA1 Schaffer Collateral-Assoc (i)2311",4015,"CA1 Interneuron Specific LMR-R (i)2300",4056,0.005322601773774483,0.004594120327062906
"CA1 Schaffer Collateral-Assoc (i)2311",4015,"CA1 Interneuron Specific O-R (i)0102",4031,0.0013714264825299772,0.0009698214490441185
"CA1 Schaffer Collateral-Assoc (i)2311",4015,"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,0.006829058393070851,0.004357039769477642
"CA1 Schaffer Collateral-Assoc (i)2311",4015,"CA1 Interneuron Specific R-O (i)0221",4091,0.007309254900557572,0.005174867378666648
"CA1 Schaffer Collateral-Assoc (i)2311",4015,"CA1 Interneuron Specific RO-O (i)0203",4093,0.007618002219708596,0.006540818833960054
"CA1 Schaffer Collateral-Assoc (i)2311",4015,"CA1 Ivy (i)0333",4081,0.007944048096055128,0.00415445334024243
"CA1 Schaffer Collateral-Assoc (i)2311",4015,"CA1 LMR (i)3300",4005,0.005671236199252604,0.004895038669046459
"CA1 Schaffer Collateral-Assoc (i)2311",4015,"CA1 LMR Projecting (i)3300p",4004,0.0061598473465601915,0.005318266909003363
"CA1 Schaffer Collateral-Assoc (i)2311",4015,"CA1 O-LM (i)1002",4069,0.004071596759054263,0.0031667525755246207
"CA1 Schaffer Collateral-Assoc (i)2311",4015,"CA1 Recurrent O-LM (i)1003",4089,0.007051716531532975,0.006619883243824122
"CA1 Schaffer Collateral-Assoc (i)2311",4015,"CA1 O-LMR (i)1102",4087,0.00281629791694946,0.002000302710955645
"CA1 Schaffer Collateral-Assoc (i)2311",4015,"CA1 Oriens/Alveus (i)2233",4055,0.013022528336127076,0.009528763128548641
"CA1 Schaffer Collateral-Assoc (i)2311",4015,"CA1 Oriens-Bistratified (i)0103",4083,0.0010421154714298929,0.0007726953403652772
"CA1 Schaffer Collateral-Assoc (i)2311",4015,"CA1 Oriens-Bistratified Projecting (i)1113p",4068,0.004839848572210386,0.003370621872210503
"CA1 Schaffer Collateral-Assoc (i)2311",4015,"CA1 OR-LM (i)1202",4066,0.037253166943043196,0.030129447139023397
"CA1 Schaffer Collateral-Assoc (i)2311",4015,"CA1 Perforant Path-Associated (i)3200p",4006,0.013798452511244797,0.011909918092363343
"CA1 Schaffer Collateral-Assoc (i)2311",4015,"CA1 Perforant Path-Associated QuadD (i)3222",4076,0.044123880086619514,0.04969492571009238
"CA1 Schaffer Collateral-Assoc (i)2311",4015,"CA1 Quadrilaminar (i)3333",4003,0.01311646071174419,0.00896989423119099
"CA1 Schaffer Collateral-Assoc (i)2311",4015,"CA1 Radiatum (i)0300",4028,0.01303793141452324,0.012299044315223108
"CA1 Schaffer Collateral-Assoc (i)2311",4015,"CA1 R-Receiving Apical-Targeting (i)1300",4061,0.032550950403615775,0.028095842835978404
"CA1 Schaffer Collateral-Assoc (i)2311",4015,"CA1 Schaffer Collateral-Assoc (i)2311",4015,0.015859305307622862,0.015450271268899328
"CA1 Schaffer Collateral-Assoc (i)2311",4015,"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,0.008792429799750735,0.005127466831356014
"CA1 Schaffer Collateral-Assoc (i)2311",4015,"CA1 SO-SO (i)0003",4033,0.004590412977363421,0.004054453545496962
"CA1 Schaffer Collateral-Assoc (i)2311",4015,"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,0.009670418524839342,0.007848642679449916
"CA1 Schaffer Collateral-Assoc (i)2311",4015,"CA1 Trilaminar (i)0113p",4035,0.0060075746937130504,0.00418386285427099
"CA1 Schaffer Collateral-Assoc (i)2311",4015,"CA1 Radial Trilaminar (i)2333",4013,0.006731641791132265,0.004023882637033649
"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,"CA1 Pyramidal (e)2223p",4000,0.0076163714172193045,0.00128632377767419
"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,"CA1 Radiatum Giant (e)2201",4054,0.00652373986706713,0.001643318992134189
"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,"CA1 Axo-Axonic (i)2232",4036,0.0041259396129525484,0.0015737706980224382
"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,"CA1 Basket (i)2232",4078,0.007641095022519817,0.001392620539458388
"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,"CA1 Basket CCK+ (i)2232",4079,0.0038064544592560797,0.0005006210261281227
"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,"CA1 Bistratified (i)0333",4080,0.002749724301692175,0.00005575243574389776
"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,"CA1 Interneuron Specific LMR-R (i)2300",4056,0.0018228264745502243,N/A
"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,0.0016348281457318338,0.0000950737329734811
"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,"CA1 Interneuron Specific R-O (i)0221",4091,0.0013130289740159778,0.000573776971718948
"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,"CA1 Interneuron Specific RO-O (i)0203",4093,0.002202260045928332,0.0011225062619037093
"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,"CA1 Ivy (i)0333",4081,0.001256452086274134,0.000229505671694416
"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,"CA1 LMR (i)3300",4005,0.0019422229816930961,N/A
"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,"CA1 LMR Projecting (i)3300p",4004,0.002109557186453831,0.0000431277240443931
"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,"CA1 Oriens/Alveus (i)2233",4055,0.0034433099827810357,0.0011841215692602355
"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,"CA1 OR-LM (i)1202",4066,0.011928197177923407,0.00007186816897807044
"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,"CA1 Perforant Path-Associated (i)3200p",4006,0.004725543186276091,N/A
"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,"CA1 Perforant Path-Associated QuadD (i)3222",4076,0.014088634333063977,0.011888395499435137
"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,"CA1 Quadrilaminar (i)3333",4003,0.003493524742356552,N/A
"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,"CA1 Radiatum (i)0300",4028,0.004465088234265856,0.00169947282602776
"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,"CA1 R-Receiving Apical-Targeting (i)1300",4061,0.011147693682408514,N/A
"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,"CA1 Schaffer Collateral-Assoc (i)2311",4015,0.005431321524963423,0.0024536200298414493
"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,0.001817914161113489,N/A
"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,0.0031098696516187498,N/A
"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,"CA1 Radial Trilaminar (i)2333",4013,0.0014915523371603877,N/A
"CA1 SO-SO (i)0003",4033,"CA1 Pyramidal (e)2223p",4000,0.030117902689442186,0.010673375820065108
"CA1 SO-SO (i)0003",4033,"CA1 Axo-Axonic (i)2232",4036,0.020082854942762716,0.013221566243887919
"CA1 SO-SO (i)0003",4033,"CA1 Horizontal Axo-Axonic (i)0012",4038,0.00822643282360758,0.003102318638322961
"CA1 SO-SO (i)0003",4033,"CA1 Back-Projection (i)1133p",4023,0.017807763648267503,0.005435581911610392
"CA1 SO-SO (i)0003",4033,"CA1 Basket (i)2232",4078,0.016793316005839762,0.006382040172992747
"CA1 SO-SO (i)0003",4033,"CA1 Basket CCK+ (i)2232",4079,0.01422952365362886,0.004417856309076961
"CA1 SO-SO (i)0003",4033,"CA1 Horizontal Basket (i)0012",4039,0.0246346642028525,0.012247313398937488
"CA1 SO-SO (i)0003",4033,"CA1 Bistratified (i)0333",4080,0.011577401738225879,0.004828500398583207
"CA1 SO-SO (i)0003",4033,"CA1 Interneuron Specific LMO-O (i)2003",4022,0.007187505764879715,0.005074014213495855
"CA1 SO-SO (i)0003",4033,"CA1 Interneuron Specific O-R (i)0102",4031,0.011304530967550299,0.0037190320892131383
"CA1 SO-SO (i)0003",4033,"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,0.004588164697912065,0.0016441958514145122
"CA1 SO-SO (i)0003",4033,"CA1 Interneuron Specific RO-O (i)0203",4093,0.009788156103707826,0.006794350879350072
"CA1 SO-SO (i)0003",4033,"CA1 Ivy (i)0333",4081,0.01434688202221196,0.0045315626539438976
"CA1 SO-SO (i)0003",4033,"CA1 O-LM (i)1002",4069,0.033561763781311746,0.015492090247929882
"CA1 SO-SO (i)0003",4033,"CA1 Recurrent O-LM (i)1003",4089,0.05812659221662538,0.040664813742131344
"CA1 SO-SO (i)0003",4033,"CA1 O-LMR (i)1102",4087,0.023214461308396578,0.007790575212764381
"CA1 SO-SO (i)0003",4033,"CA1 Oriens/Alveus (i)2233",4055,0.009947133447491626,0.005579802630020182
"CA1 SO-SO (i)0003",4033,"CA1 Oriens-Bistratified (i)0103",4083,0.008590053326671848,0.0034136982693015803
"CA1 SO-SO (i)0003",4033,"CA1 Oriens-Bistratified Projecting (i)1113p",4068,0.03989438643613948,0.012177228402746224
"CA1 SO-SO (i)0003",4033,"CA1 OR-LM (i)1202",4066,0.019973934103947023,0.010609683059823868
"CA1 SO-SO (i)0003",4033,"CA1 Perforant Path-Associated QuadD (i)3222",4076,0.008587593482570375,0.004684034641258277
"CA1 SO-SO (i)0003",4033,"CA1 Quadrilaminar (i)3333",4003,0.010341581351634007,0.0031566295264626345
"CA1 SO-SO (i)0003",4033,"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,0.008362438397476026,0.0025525225844234022
"CA1 SO-SO (i)0003",4033,"CA1 SO-SO (i)0003",4033,0.03783831384145323,0.023577624099782986
"CA1 SO-SO (i)0003",4033,"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,0.004860731294317032,0.0014836732799493712
"CA1 SO-SO (i)0003",4033,"CA1 Trilaminar (i)0113p",4035,0.049519835755006444,0.015115268194949216
"CA1 SO-SO (i)0003",4033,"CA1 Radial Trilaminar (i)2333",4013,0.0076993120376051966,0.0023501121235693467
"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,"CA1 Pyramidal (e)2223p",4000,0.01819881105230804,0.002367839465256926
"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,"CA1 Radiatum Giant (e)2201",4054,0.004582705596309131,0.0011543757561197888
"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,"CA1 Axo-Axonic (i)2232",4036,0.012323623293220287,0.004834675194700132
"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,"CA1 Horizontal Axo-Axonic (i)0012",4038,0.0032122969448568003,0.0007114131727056431
"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,"CA1 Back-Projection (i)1133p",4023,0.00773639235388579,N/A
"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,"CA1 Basket (i)2232",4078,0.013057097408075553,0.0018055133486413505
"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,"CA1 Basket CCK+ (i)2232",4079,0.00969958666363003,0.0005728461715601246
"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,"CA1 Horizontal Basket (i)0012",4039,0.009619461831536998,0.0037749051627750368
"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,"CA1 Bistratified (i)0333",4080,0.0074650236010271875,0.0012977726372152285
"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,"CA1 Interneuron Specific LMO-O (i)2003",4022,0.0028066117240277506,0.0017865465278851954
"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,"CA1 Interneuron Specific LMR-R (i)2300",4056,0.0012804736633033806,N/A
"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,"CA1 Interneuron Specific O-R (i)0102",4031,0.004414247471381667,0.0005417553840667167
"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,0.0036803157647235293,0.00034330189495744584
"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,"CA1 Interneuron Specific R-O (i)0221",4091,0.0026388883913453128,0.0010102652343447719
"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,"CA1 Interneuron Specific RO-O (i)0203",4093,0.00536913899665636,0.0025098962207303344
"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,"CA1 Ivy (i)0333",4081,0.007736834047945793,0.0005394497502668843
"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,"CA1 LMR (i)3300",4005,0.001364345652777631,N/A
"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,"CA1 LMR Projecting (i)3300p",4004,0.001481892246025793,0.00003029576076937747
"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,"CA1 O-LM (i)1002",4069,0.013105358491389794,0.004538024540722373
"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,"CA1 Recurrent O-LM (i)1003",4089,0.022697550517469554,0.014287878390710669
"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,"CA1 O-LMR (i)1102",4087,0.009064894193684838,0.0012642921338194553
"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,"CA1 Oriens/Alveus (i)2233",4055,0.007173025901989186,0.002011993749060091
"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,"CA1 Oriens-Bistratified (i)0103",4083,0.0033542852229022538,0.0008535873601167859
"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,"CA1 Oriens-Bistratified Projecting (i)1113p",4068,0.01557815135838525,N/A
"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,"CA1 OR-LM (i)1202",4066,0.016178670815857426,0.0033909598598290003
"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,"CA1 Perforant Path-Associated (i)3200p",4006,0.00331953352626301,N/A
"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,"CA1 Perforant Path-Associated QuadD (i)3222",4076,0.014210138868169063,0.008487675202511764
"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,"CA1 Quadrilaminar (i)3333",4003,0.007312663078621237,N/A
"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,"CA1 Radiatum (i)0300",4028,0.0031365727720813236,0.0011938219164636975
"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,"CA1 R-Receiving Apical-Targeting (i)1300",4061,0.007830876041242335,N/A
"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,"CA1 Schaffer Collateral-Assoc (i)2311",4015,0.0038153188286144768,0.0017235847031138044
"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,0.005762272848799044,N/A
"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,"CA1 SO-SO (i)0003",4033,0.014775286270207452,0.008026435461836857
"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,0.004082619433705711,N/A
"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,"CA1 Trilaminar (i)0113p",4035,0.01933674297432102,N/A
"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,"CA1 Radial Trilaminar (i)2333",4013,0.004766623533368137,N/A
"CA1 Trilaminar (i)0113p",4035,"CA1 Pyramidal (e)2223p",4000,0.14268629375929023,0.018048207800667727
"CA1 Trilaminar (i)0113p",4035,"CA1 Radiatum Giant (e)2201",4054,0.040976626279011795,0.010321942562090217
"CA1 Trilaminar (i)0113p",4035,"CA1 Axo-Axonic (i)2232",4036,0.09582382383350009,0.03606917312683635
"CA1 Trilaminar (i)0113p",4035,"CA1 Horizontal Axo-Axonic (i)0012",4038,0.023597884798555385,0.005226118998918056
"CA1 Trilaminar (i)0113p",4035,"CA1 Back-Projection (i)1133p",4023,0.05716309695384927,N/A
"CA1 Trilaminar (i)0113p",4035,"CA1 Basket (i)2232",4078,0.10496098879811572,0.014192266726954852
"CA1 Trilaminar (i)0113p",4035,"CA1 Basket CCK+ (i)2232",4079,0.07614114186544632,0.004646833106757434
"CA1 Trilaminar (i)0113p",4035,"CA1 Horizontal Basket (i)0012",4039,0.07066561903256112,0.027730866319585636
"CA1 Trilaminar (i)0113p",4035,"CA1 Bistratified (i)0333",4080,0.058348520351907636,0.00954634496767677
